,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row
1353,18,H,2,"['H', 2]",JW3201,yhcM,16,E,3,"['E', 3]"
1354,18,H,3,"['H', 3]",JW3231,yhdU,16,E,4,"['E', 4]"
1355,18,H,4,"['H', 4]",JW3310,slyX,16,E,5,"['E', 5]"
1356,18,H,5,"['H', 5]",JW3339,yhfS,16,E,6,"['E', 6]"
1357,18,H,6,"['H', 6]",JW3377,gntY,16,E,7,"['E', 7]"
1358,18,H,7,"['H', 7]",JW3430,yhhF,16,E,8,"['E', 8]"
1359,18,H,8,"['H', 8]",JW3475,yhiF,16,E,9,"['E', 9]"
1360,18,H,9,"['H', 9]",JW3490,yhjD,16,E,10,"['E', 10]"
1361,18,H,10,"['H', 10]",JW3524,yiaG,16,E,11,"['E', 11]"
1362,18,H,11,"['H', 11]",JW3559,yiaW,16,E,12,"['E', 12]"
1363,18,H,12,"['H', 12]",JW3630,yicH,16,F,1,"['F', 1]"
1364,19,A,1,"['A', 1]",JW3633,setC,16,F,2,"['F', 2]"
1365,19,A,2,"['A', 2]",JW3674,yidA,16,F,3,"['F', 3]"
1366,19,A,3,"['A', 3]",JW3733,hsrA,16,F,4,"['F', 4]"
1367,19,A,4,"['A', 4]",JW3809,rmuC,16,F,5,"['F', 5]"
1368,19,A,5,"['A', 5]",JW3849,yihQ,16,F,6,"['F', 6]"
1369,19,A,6,"['A', 6]",JW3892,yiiR,16,F,8,"['F', 8]"
1370,19,A,7,"['A', 7]",JW3963,yjaG,16,F,9,"['F', 9]"
1371,19,A,8,"['A', 8]",JW3990,yjbA,16,F,10,"['F', 10]"
1372,19,A,9,"['A', 9]",JW4025,yjcD,16,F,11,"['F', 11]"
1373,19,A,10,"['A', 10]",JW4069,phnA,16,F,12,"['F', 12]"
1374,19,A,11,"['A', 11]",JW4101,yjeH,16,G,1,"['G', 1]"
1375,19,A,12,"['A', 12]",JW4136,yjeB,16,G,2,"['G', 2]"
1376,19,B,1,"['B', 1]",JW5965,yicS,16,G,3,"['G', 3]"
1377,19,B,2,"['B', 2]",JW3688,mdtL,16,G,4,"['G', 4]"
1378,19,B,3,"['B', 3]",JW3737,yifE,16,G,5,"['G', 5]"
1379,19,B,4,"['B', 4]",JW3830,yihD,16,G,6,"['G', 6]"
1380,19,B,5,"['B', 5]",JW3850,yihR,16,G,7,"['G', 7]"
1381,19,B,6,"['B', 6]",JW3893,yiiS,16,G,8,"['G', 8]"
1382,19,B,7,"['B', 7]",JW3965,yjaH,16,G,9,"['G', 9]"
1383,19,B,8,"['B', 8]",JW3998,yjbI,16,G,10,"['G', 10]"
1384,19,B,9,"['B', 9]",JW4026,yjcE,16,G,11,"['G', 11]"
1385,19,B,10,"['B', 10]",JW4070,yjdA,16,G,12,"['G', 12]"
1386,19,B,11,"['B', 11]",JW4105,yjeJ,16,H,1,"['H', 1]"
1387,19,B,12,"['B', 12]",JW4138,rlmB,16,H,2,"['H', 2]"
1388,19,C,1,"['C', 1]",JW3640,ade,16,H,3,"['H', 3]"
1389,19,C,2,"['C', 2]",JW3690,yieE,16,H,4,"['H', 4]"
1390,19,C,3,"['C', 3]",JW3738,yifB,16,H,5,"['H', 5]"
1391,19,C,4,"['C', 4]",JW3834,yihG,16,H,6,"['H', 6]"
1392,19,C,5,"['C', 5]",JW3852,yihT,16,H,7,"['H', 7]"
1393,19,C,6,"['C', 6]",JW3899,yiiU,16,H,8,"['H', 8]"
1394,19,C,7,"['C', 7]",JW3972,yjaB,16,H,9,"['H', 9]"
1395,19,C,8,"['C', 8]",JW4005,yjbJ,16,H,10,"['H', 10]"
1396,19,C,9,"['C', 9]",JW4027,yjcF,16,H,11,"['H', 11]"
1397,19,C,10,"['C', 10]",JW4076,adiC,16,H,12,"['H', 12]"
1398,19,C,12,"['C', 12]",JW4139,yjfI,17,A,2,"['A', 2]"
1399,19,D,1,"['D', 1]",JW3651,yidG,17,A,3,"['A', 3]"
1400,19,D,2,"['D', 2]",JW3691,yieF,17,A,4,"['A', 4]"
1401,19,D,3,"['D', 3]",JW5597,rffC,17,A,5,"['A', 5]"
1402,19,D,4,"['D', 4]",JW3837,yihI,17,A,6,"['A', 6]"
1403,19,D,5,"['D', 5]",JW3853,yihU,17,A,7,"['A', 7]"
1404,19,D,6,"['D', 6]",JW3908,yiiX,17,A,8,"['A', 8]"
1405,19,D,7,"['D', 7]",JW3982,yjbC,17,A,9,"['A', 9]"
1406,19,D,8,"['D', 8]",JW4007,yjbL,17,A,10,"['A', 10]"
1407,19,D,9,"['D', 9]",JW4028,actP,17,A,11,"['A', 11]"
1408,19,D,10,"['D', 10]",JW4082,yjdF,17,A,12,"['A', 12]"
1409,19,D,11,"['D', 11]",JW4118,yjeN,17,B,1,"['B', 1]"
1410,19,D,12,"['D', 12]",JW4140,yjfJ,17,B,2,"['B', 2]"
1411,19,E,1,"['E', 1]",JW3652,yidH,17,B,3,"['B', 3]"
1412,19,E,2,"['E', 2]",JW3692,yieG,17,B,4,"['B', 4]"
1413,19,E,3,"['E', 3]",JW3779,cyaY,17,B,5,"['B', 5]"
1414,19,E,4,"['E', 4]",JW3843,yihL,17,B,6,"['B', 6]"
1415,19,E,5,"['E', 5]",JW3859,yiiD,17,B,7,"['B', 7]"
1416,19,E,6,"['E', 6]",JW3916,yijF,17,B,8,"['B', 8]"
1417,19,E,7,"['E', 7]",JW3983,yjbD,17,B,9,"['B', 9]"
1418,19,E,8,"['E', 8]",JW4008,yjbM,17,B,10,"['B', 10]"
1419,19,E,9,"['E', 9]",JW4029,yjcH,17,B,11,"['B', 11]"
1420,19,E,10,"['E', 10]",JW4087,yjdI,17,C,1,"['C', 1]"
1421,19,E,11,"['E', 11]",JW4119,yjeO,17,C,2,"['C', 2]"
1422,19,E,12,"['E', 12]",JW4141,yjfK,17,C,3,"['C', 3]"
1423,19,F,1,"['F', 1]",JW3653,yidI,17,C,4,"['C', 4]"
1424,19,F,2,"['F', 2]",JW3693,yieH,17,C,5,"['C', 5]"
1425,19,F,3,"['F', 3]",JW3783,yigA,17,C,6,"['C', 6]"
1426,19,F,4,"['F', 4]",JW3844,yihM,17,C,7,"['C', 7]"
1427,19,F,5,"['F', 5]",JW3867,yiiG,17,C,8,"['C', 8]"
1428,19,F,6,"['F', 6]",JW3927,yijP,17,C,9,"['C', 9]"
1429,19,F,7,"['F', 7]",JW3986,yjbE,17,C,10,"['C', 10]"
1430,19,F,8,"['F', 8]",JW4017,yjbQ,17,C,11,"['C', 11]"
1431,19,F,9,"['F', 9]",JW4039,yjcO,17,C,12,"['C', 12]"
1432,19,F,10,"['F', 10]",JW4088,yjdJ,17,D,1,"['D', 1]"
1433,19,F,11,"['F', 11]",JW4120,yjeP,17,D,2,"['D', 2]"
1434,19,G,1,"['G', 1]",JW3654,yidJ,17,D,3,"['D', 3]"
1435,19,G,2,"['G', 2]",JW3694,yieI,17,D,4,"['D', 4]"
1436,19,G,3,"['G', 3]",JW3785,yigB,17,D,5,"['D', 5]"
1437,19,G,4,"['G', 4]",JW3845,yihN,17,D,6,"['D', 6]"
1438,19,G,5,"['G', 5]",JW3871,frvA,17,D,7,"['D', 7]"
1439,19,G,6,"['G', 6]",JW3936,yijD,17,D,8,"['D', 8]"
1440,19,G,7,"['G', 7]",JW3988,yjbG,17,D,9,"['D', 9]"
1441,19,G,8,"['G', 8]",JW4018,yjbR,17,D,10,"['D', 10]"
1442,19,G,9,"['G', 9]",JW4041,yjcP,17,D,11,"['D', 11]"
1443,19,G,10,"['G', 10]",JW4089,yjdK,17,D,12,"['D', 12]"
1444,19,G,11,"['G', 11]",JW4124,yjeS,17,E,1,"['E', 1]"
1445,19,G,12,"['G', 12]",JW4143,yjfM,17,E,2,"['E', 2]"
1446,19,H,1,"['H', 1]",JW3655,yidK,17,E,3,"['E', 3]"
1447,19,H,2,"['H', 2]",JW3695,cbrC,17,E,4,"['E', 4]"
1448,19,H,3,"['H', 3]",JW3790,yigF,17,E,5,"['E', 5]"
1449,19,H,4,"['H', 4]",JW3846,ompL,17,E,6,"['E', 6]"
1450,19,H,5,"['H', 5]",JW3886,fieF,17,E,7,"['E', 7]"
1451,19,H,6,"['H', 6]",JW5548,nudC,17,E,8,"['E', 8]"
1452,19,H,7,"['H', 7]",JW3989,yjbH,17,E,9,"['E', 9]"
1453,19,H,8,"['H', 8]",JW4022,yjcC,17,E,10,"['E', 10]"
1454,19,H,9,"['H', 9]",JW4043,yjcR,17,E,11,"['E', 11]"
1455,19,H,10,"['H', 10]",JW4091,yjdL,17,E,12,"['E', 12]"
1456,19,H,11,"['H', 11]",JW4134,yjeT,17,F,1,"['F', 1]"
1457,19,H,12,"['H', 12]",JW4144,yjfC,17,F,2,"['F', 2]"
1458,20,A,1,"['A', 1]",JW4148,yjfP,17,F,3,"['F', 3]"
1459,20,A,2,"['A', 2]",JW4179,ytfM,17,F,4,"['F', 4]"
1460,20,A,3,"['A', 3]",JW4207,yjgI,17,F,5,"['F', 5]"
1461,20,A,4,"['A', 4]",JW5968,yjhX,17,F,6,"['F', 6]"
1462,20,A,5,"['A', 5]",JW4303,yjiR,17,F,7,"['F', 7]"
1463,20,A,6,"['A', 6]",JW4350,ytjB,17,F,8,"['F', 8]"
1464,20,A,7,"['A', 7]",JW0698,phr,17,F,9,"['F', 9]"
1465,20,A,8,"['A', 8]",JW1831,holE,17,F,10,"['F', 10]"
1466,20,A,9,"['A', 9]",JW3835,polA,17,F,11,"['F', 11]"
1467,20,A,10,"['A', 10]",JW4312,hsdM,17,F,12,"['F', 12]"
1468,20,A,11,"['A', 11]",JW0102,hofC,17,G,1,"['G', 1]"
1469,20,B,1,"['B', 1]",JW4149,ulaR,17,G,2,"['G', 2]"
1470,20,B,2,"['B', 2]",JW4180,ytfN,17,G,3,"['G', 3]"
1471,20,B,3,"['B', 3]",JW4212,yjgD,17,G,4,"['G', 4]"
1472,20,B,4,"['B', 4]",JW4271,yjhR,17,G,5,"['G', 5]"
1473,20,B,5,"['B', 5]",JW4304,yjiS,17,G,6,"['G', 6]"
1474,20,B,6,"['B', 6]",JW4354,yjjK,17,G,7,"['G', 7]"
1475,20,B,7,"['B', 7]",JW1048,dinI,17,G,8,"['G', 8]"
1476,20,B,8,"['B', 8]",JW1850,ruvA,17,G,9,"['G', 9]"
1477,20,B,10,"['B', 10]",JW4314,mrr,17,G,10,"['G', 10]"
1478,20,B,11,"['B', 11]",JW0103,hofB,17,G,11,"['G', 11]"
1479,20,B,12,"['B', 12]",JW0327,codB,17,G,12,"['G', 12]"
1480,20,C,1,"['C', 1]",JW4157,yjfY,17,H,1,"['H', 1]"
1481,20,C,2,"['C', 2]",JW4181,ytfP,17,H,2,"['H', 2]"
1482,20,C,3,"['C', 3]",JW4220,yjgR,17,H,3,"['H', 3]"
1483,20,C,4,"['C', 4]",JW4288,yjiC,17,H,4,"['H', 4]"
1484,20,C,5,"['C', 5]",JW4316,yjiX,17,H,5,"['H', 5]"
1485,20,C,6,"['C', 6]",JW4365,yjjY,17,H,6,"['H', 6]"
1486,20,C,7,"['C', 7]",JW1100,mfd,17,H,7,"['H', 7]"
1487,20,C,8,"['C', 8]",JW1852,ruvC,17,H,9,"['H', 9]"
1488,20,C,9,"['C', 9]",JW4004,dinF,17,H,10,"['H', 10]"
1489,20,C,11,"['C', 11]",JW0108,aroP,17,H,11,"['H', 11]"
1490,20,C,12,"['C', 12]",JW0332,cynX,17,H,12,"['H', 12]"
1491,20,D,1,"['D', 1]",JW4162,yjfZ,18,A,1,"['A', 1]"
1492,20,D,2,"['D', 2]",JW4182,yzfA,18,A,2,"['A', 2]"
1493,20,D,3,"['D', 3]",JW4258,yjhF,18,A,3,"['A', 3]"
1494,20,D,4,"['D', 4]",JW4292,yjiG,18,A,4,"['A', 4]"
1495,20,D,5,"['D', 5]",JW4336,yjjG,18,A,5,"['A', 5]"
1496,20,D,6,"['D', 6]",JW4366,yjtD,18,A,6,"['A', 6]"
1497,20,D,7,"['D', 7]",JW1173,umuC,18,A,7,"['A', 7]"
1498,20,D,8,"['D', 8]",JW1854,nudB,18,A,8,"['A', 8]"
1499,20,D,9,"['D', 9]",JW4019,uvrA,18,A,9,"['A', 9]"
1500,20,D,11,"['D', 11]",JW0123,yadG,18,A,10,"['A', 10]"
1501,20,D,12,"['D', 12]",JW0358,tauB,18,A,11,"['A', 11]"
1502,20,E,1,"['E', 1]",JW4167,ytfE,18,A,12,"['A', 12]"
1503,20,E,2,"['E', 2]",JW4186,ytfQ,18,B,1,"['B', 1]"
1504,20,E,3,"['E', 3]",JW4259,yjhG,18,B,2,"['B', 2]"
1505,20,E,5,"['E', 5]",JW4340,yjjU,18,B,4,"['B', 4]"
1506,20,E,6,"['E', 6]",JW0387,sbcC,18,B,5,"['B', 5]"
1507,20,E,7,"['E', 7]",JW1343,recT,18,B,6,"['B', 6]"
1508,20,E,8,"['E', 8]",JW1944,dcm,18,B,7,"['B', 7]"
1509,20,E,9,"['E', 9]",JW4128,mutL,18,B,8,"['B', 8]"
1510,20,E,10,"['E', 10]",JW0018,nhaA,18,B,9,"['B', 9]"
1511,20,E,11,"['E', 11]",JW0147,fhuC,18,B,10,"['B', 10]"
1512,20,E,12,"['E', 12]",JW0359,tauC,18,B,11,"['B', 11]"
1513,20,F,1,"['F', 1]",JW4169,ytfG,18,B,12,"['B', 12]"
1514,20,F,2,"['F', 2]",JW4193,yjgA,18,C,1,"['C', 1]"
1515,20,F,3,"['F', 3]",JW4261,yjhI,18,C,2,"['C', 2]"
1516,20,F,5,"['F', 5]",JW4342,yjjW,18,C,3,"['C', 3]"
1517,20,F,6,"['F', 6]",JW0456,priC,18,C,4,"['C', 4]"
1518,20,F,7,"['F', 7]",JW1355,ydaV,18,C,5,"['C', 5]"
1519,20,F,9,"['F', 9]",JW4159,priB,18,C,6,"['C', 6]"
1520,20,F,10,"['F', 10]",JW0044,yaaU,18,C,7,"['C', 7]"
1521,20,F,11,"['F', 11]",JW0148,fhuD,18,C,8,"['C', 8]"
1522,20,F,12,"['F', 12]",JW0386,araJ,18,C,9,"['C', 9]"
1523,20,G,1,"['G', 1]",JW4175,ytfJ,18,C,10,"['C', 10]"
1524,20,G,2,"['G', 2]",JW4205,pyrL,18,C,11,"['C', 11]"
1525,20,G,3,"['G', 3]",JW4268,yjhP,18,C,12,"['C', 12]"
1526,20,G,4,"['G', 4]",JW4299,yjiN,18,D,1,"['D', 1]"
1527,20,G,5,"['G', 5]",JW4343,yjjI,18,D,2,"['D', 2]"
1528,20,G,6,"['G', 6]",JW0461,recR,18,D,3,"['D', 3]"
1529,20,G,7,"['G', 7]",JW1602,tus,18,D,4,"['D', 4]"
1530,20,G,8,"['G', 8]",JW2053,alkA,18,D,5,"['D', 5]"
1531,20,G,9,"['G', 9]",JW4216,holC,18,D,6,"['D', 6]"
1532,20,G,10,"['G', 10]",JW0046,kefC,18,D,7,"['D', 7]"
1533,20,G,11,"['G', 11]",JW0149,fhuB,18,D,8,"['D', 8]"
1534,20,G,12,"['G', 12]",JW0391,brnQ,18,D,9,"['D', 9]"
1535,20,H,2,"['H', 2]",JW4206,yjgH,18,D,10,"['D', 10]"
1536,20,H,3,"['H', 3]",JW4269,yjhQ,18,D,11,"['D', 11]"
1537,20,H,4,"['H', 4]",JW4300,yjiO,18,D,12,"['D', 12]"
1538,20,H,5,"['H', 5]",JW4348,yjjJ,18,E,1,"['E', 1]"
1539,20,H,6,"['H', 6]",JW0674,seqA,18,E,2,"['E', 2]"
1540,20,H,7,"['H', 7]",JW1752,topB,18,E,3,"['E', 3]"
1541,20,H,8,"['H', 8]",JW2200,alkB,18,E,4,"['E', 4]"
1542,20,H,11,"['H', 11]",JW0195,metN,18,E,5,"['E', 5]"
1543,20,H,12,"['H', 12]",JW0438,mdlA,18,E,6,"['E', 6]"
1544,21,A,1,"['A', 1]",JW0441,amtB,18,E,7,"['E', 7]"
1545,21,A,2,"['A', 2]",JW0579,fepE,18,E,8,"['E', 8]"
1546,21,A,3,"['A', 3]",JW0077,ilvH,18,E,9,"['E', 9]"
1547,21,A,4,"['A', 4]",JW0593,ybdL,18,E,10,"['E', 10]"
1548,21,A,5,"['A', 5]",JW1253,trpB,18,E,11,"['E', 11]"
1549,21,A,6,"['A', 6]",JW1391,paaI,18,E,12,"['E', 12]"
1550,21,A,7,"['A', 7]",JW1736,astA,18,F,1,"['F', 1]"
1551,21,A,8,"['A', 8]",JW2028,wcaM,18,F,2,"['F', 2]"
1552,21,A,9,"['A', 9]",JW2414,cysM,18,F,3,"['F', 3]"
1553,21,A,10,"['A', 10]",JW2839,ygeX,18,F,4,"['F', 4]"
1554,21,A,11,"['A', 11]",JW3645,ilvN,18,F,6,"['F', 6]"
1555,21,A,12,"['A', 12]",JW3910,metB,18,F,7,"['F', 7]"
1556,21,B,1,"['B', 1]",JW0451,acrB,18,F,8,"['F', 8]"
1557,21,B,2,"['B', 2]",JW0580,fepC,18,F,9,"['F', 9]"
1558,21,B,3,"['B', 3]",JW0232,proB,18,F,10,"['F', 10]"
1559,21,B,4,"['B', 4]",JW0854,ltaE,18,F,11,"['F', 11]"
1560,21,B,5,"['B', 5]",JW1255,trpD,18,F,12,"['F', 12]"
1561,21,B,6,"['B', 6]",JW1392,paaJ,18,G,1,"['G', 1]"
1562,21,B,8,"['B', 8]",JW2029,wcaL,18,G,2,"['G', 2]"
1563,21,B,9,"['B', 9]",JW2535,glyA,18,G,3,"['G', 3]"
1564,21,B,10,"['B', 10]",JW2880,serA,18,G,4,"['G', 4]"
1565,21,B,11,"['B', 11]",JW3646,ilvB,18,G,5,"['G', 5]"
1566,21,B,12,"['B', 12]",JW3929,argE,18,G,6,"['G', 6]"
1567,21,C,1,"['C', 1]",JW0454,kefA,18,G,7,"['G', 7]"
1568,21,C,2,"['C', 2]",JW0002,thrB,18,G,8,"['G', 8]"
1569,21,C,3,"['C', 3]",JW0233,proA,18,G,9,"['G', 9]"
1570,21,C,4,"['C', 4]",JW0890,serC,18,G,10,"['G', 10]"
1571,21,C,5,"['C', 5]",JW1256,trpE,18,G,11,"['G', 11]"
1572,21,C,6,"['C', 6]",JW1394,paaX,18,G,12,"['G', 12]"
1573,21,C,7,"['C', 7]",JW1789,yeaU,18,H,1,"['H', 1]"
1574,21,C,8,"['C', 8]",JW2043,wcaB,18,H,2,"['H', 2]"
1575,21,C,9,"['C', 9]",JW2537,glnB,18,H,3,"['H', 3]"
1576,21,C,10,"['C', 10]",JW2975,metC,18,H,5,"['H', 5]"
1577,21,C,11,"['C', 11]",JW3722,asnA,18,H,6,"['H', 6]"
1578,21,C,12,"['C', 12]",JW3932,argH,18,H,7,"['H', 7]"
1579,21,D,1,"['D', 1]",JW0473,copA,18,H,8,"['H', 8]"
1580,21,D,2,"['D', 2]",JW0036,caiC,18,H,9,"['H', 9]"
1581,21,D,3,"['D', 3]",JW0253,mmuM,18,H,10,"['H', 10]"
1582,21,D,4,"['D', 4]",JW0891,aroA,18,H,11,"['H', 11]"
1583,21,D,5,"['D', 5]",JW1295,puuE,18,H,12,"['H', 12]"
1584,21,D,6,"['D', 6]",JW1576,speG,19,A,1,"['A', 1]"
1585,21,D,7,"['D', 7]",JW2001,hisG,19,A,2,"['A', 2]"
1586,21,D,9,"['D', 9]",JW2580,pheA,19,A,3,"['A', 3]"
1587,21,D,10,"['D', 10]",JW3194,nanA,19,A,4,"['A', 4]"
1588,21,D,11,"['D', 11]",JW3742,ilvM,19,A,5,"['A', 5]"
1589,21,D,12,"['D', 12]",JW3973,metA,19,A,6,"['A', 6]"
1590,21,E,1,"['E', 1]",JW0475,ybaT,19,A,7,"['A', 7]"
1591,21,E,2,"['E', 2]",JW0070,leuD,19,A,8,"['A', 8]"
1592,21,E,3,"['E', 3]",JW0266,argF,19,A,9,"['A', 9]"
1593,21,E,4,"['E', 4]",JW0911,aspC,19,A,10,"['A', 10]"
1594,21,E,5,"['E', 5]",JW1383,paaA,19,A,11,"['A', 11]"
1595,21,E,7,"['E', 7]",JW2002,hisD,19,A,12,"['A', 12]"
1596,21,E,8,"['E', 8]",JW2326,aroC,19,B,1,"['B', 1]"
1597,21,E,9,"['E', 9]",JW2581,tyrA,19,B,2,"['B', 2]"
1598,21,E,10,"['E', 10]",JW3242,aroE,19,B,3,"['B', 3]"
1599,21,E,11,"['E', 11]",JW5606,ilvE,19,B,4,"['B', 4]"
1600,21,E,12,"['E', 12]",JW3979,metH,19,B,5,"['B', 5]"
1601,21,F,1,"['F', 1]",JW0479,ybbL,19,B,6,"['B', 6]"
1602,21,F,2,"['F', 2]",JW0071,leuC,19,B,7,"['B', 7]"
1603,21,F,3,"['F', 3]",JW0377,proC,19,B,8,"['B', 8]"
1604,21,F,4,"['F', 4]",JW0989,wrbA,19,B,9,"['B', 9]"
1605,21,F,5,"['F', 5]",JW1384,paaB,19,B,10,"['B', 10]"
1606,21,F,6,"['F', 6]",JW1694,aroH,19,B,11,"['B', 11]"
1607,21,F,7,"['F', 7]",JW2003,hisC,19,B,12,"['B', 12]"
1608,21,F,8,"['F', 8]",JW2337,sixA,19,C,1,"['C', 1]"
1609,21,F,9,"['F', 9]",JW2582,aroF,19,C,2,"['C', 2]"
1610,21,F,10,"['F', 10]",JW3322,argD,19,C,3,"['C', 3]"
1611,21,F,11,"['F', 11]",JW3745,ilvA,19,C,4,"['C', 4]"
1612,21,F,12,"['F', 12]",JW3984,lysC,19,C,5,"['C', 5]"
1613,21,G,1,"['G', 1]",JW0484,ybbA,19,C,6,"['C', 6]"
1614,21,G,2,"['G', 2]",JW0073,leuA,19,C,7,"['C', 7]"
1615,21,G,3,"['G', 3]",JW0379,aroL,19,C,8,"['C', 8]"
1616,21,G,4,"['G', 4]",JW1046,solA,19,C,9,"['C', 9]"
1617,21,G,5,"['G', 5]",JW1385,paaC,19,C,10,"['C', 10]"
1618,21,G,6,"['G', 6]",JW1733,astE,19,C,12,"['C', 12]"
1619,21,G,7,"['G', 7]",JW2007,hisF,19,D,1,"['D', 1]"
1620,21,G,8,"['G', 8]",JW2370,oxc,19,D,2,"['D', 2]"
1621,21,G,9,"['G', 9]",JW2786,argA,19,D,3,"['D', 3]"
1622,21,G,10,"['G', 10]",JW5652,avtA,19,D,4,"['D', 4]"
1623,21,G,11,"['G', 11]",JW3805,metE,19,D,5,"['D', 5]"
1624,21,G,12,"['G', 12]",JW4013,alr,19,D,6,"['D', 6]"
1625,21,H,1,"['H', 1]",JW0576,fes,19,D,7,"['D', 7]"
1626,21,H,3,"['H', 3]",JW0381,aroM,19,D,8,"['D', 8]"
1627,21,H,4,"['H', 4]",JW1252,trpA,19,D,9,"['D', 9]"
1628,21,H,5,"['H', 5]",JW1387,paaE,19,D,10,"['D', 10]"
1629,21,H,6,"['H', 6]",JW1734,astB,19,D,11,"['D', 11]"
1630,21,H,7,"['H', 7]",JW2008,hisI,19,D,12,"['D', 12]"
1631,21,H,8,"['H', 8]",JW2407,cysK,19,E,1,"['E', 1]"
1632,21,H,9,"['H', 9]",JW2806,lysA,19,E,2,"['E', 2]"
1633,21,H,10,"['H', 10]",JW3582,cysE,19,E,3,"['E', 3]"
1634,21,H,11,"['H', 11]",JW3841,glnA,19,E,4,"['E', 4]"
1635,21,H,12,"['H', 12]",JW4014,tyrB,19,E,5,"['E', 5]"
1636,22,A,1,"['A', 1]",JW4351,serB,19,E,6,"['E', 6]"
1637,22,A,2,"['A', 2]",JW0578,entF,19,E,7,"['E', 7]"
1638,22,A,3,"['A', 3]",JW0758,bioB,19,E,8,"['E', 8]"
1639,22,A,4,"['A', 4]",JW0810,moeB,19,E,9,"['E', 9]"
1640,22,A,6,"['A', 6]",JW2187,ccmC,19,E,10,"['E', 10]"
1641,22,A,7,"['A', 7]",JW2558,nadB,19,E,11,"['E', 11]"
1642,22,A,8,"['A', 8]",JW3198,sspA,19,E,12,"['E', 12]"
1643,22,A,9,"['A', 9]",JW3942,coaA,19,F,1,"['F', 1]"
1644,22,A,10,"['A', 10]",JW0231,phoE,19,F,2,"['F', 2]"
1645,22,A,11,"['A', 11]",JW0922,ycbR,19,F,3,"['F', 3]"
1646,22,A,12,"['A', 12]",JW1062,flgD,19,F,4,"['F', 4]"
1647,22,B,1,"['B', 1]",JW4355,slt,19,F,5,"['F', 5]"
1648,22,B,2,"['B', 2]",JW0585,entC,19,F,6,"['F', 6]"
1649,22,B,3,"['B', 3]",JW0759,bioF,19,F,7,"['F', 7]"
1650,22,B,4,"['B', 4]",JW0811,moeA,19,F,8,"['F', 8]"
1651,22,B,5,"['B', 5]",JW1801,pabB,19,F,9,"['F', 9]"
1652,22,B,6,"['B', 6]",JW2188,ccmB,19,F,10,"['F', 10]"
1653,22,B,7,"['B', 7]",JW2566,trxC,19,F,11,"['F', 11]"
1654,22,B,8,"['B', 8]",JW3323,pabA,19,G,1,"['G', 1]"
1655,22,B,9,"['B', 9]",JW3953,thiH,19,G,2,"['G', 2]"
1656,22,B,10,"['B', 10]",JW0372,ddlA,19,G,3,"['G', 3]"
1657,22,B,11,"['B', 11]",JW1022,csgE,19,G,4,"['G', 4]"
1658,22,B,12,"['B', 12]",JW1063,flgE,19,G,5,"['G', 5]"
1659,22,C,1,"['C', 1]",JW0051,pdxA,19,G,6,"['G', 6]"
1660,22,C,2,"['C', 2]",JW0586,entE,19,G,7,"['G', 7]"
1661,22,C,3,"['C', 3]",JW0760,bioC,19,G,8,"['G', 8]"
1662,22,C,4,"['C', 4]",JW0833,grxA,19,G,10,"['G', 10]"
1663,22,C,5,"['C', 5]",JW1969,cobT,19,G,11,"['G', 11]"
1664,22,C,6,"['C', 6]",JW2255,menE,19,G,12,"['G', 12]"
1665,22,C,7,"['C', 7]",JW2663,gshA,19,H,1,"['H', 1]"
1666,22,C,8,"['C', 8]",JW3775,hemX,19,H,2,"['H', 2]"
1667,22,C,9,"['C', 9]",JW3957,thiE,19,H,3,"['H', 3]"
1668,22,C,10,"['C', 10]",JW0431,ppiD,19,H,4,"['H', 4]"
1669,22,C,11,"['C', 11]",JW1024,csgB,19,H,5,"['H', 5]"
1670,22,C,12,"['C', 12]",JW1064,flgF,19,H,6,"['H', 6]"
1671,22,D,1,"['D', 1]",JW0105,nadC,19,H,7,"['H', 7]"
1672,22,D,2,"['D', 2]",JW0587,entB,19,H,8,"['H', 8]"
1673,22,D,3,"['D', 3]",JW0761,bioD,19,H,9,"['H', 9]"
1674,22,D,4,"['D', 4]",JW0914,pncB,19,H,10,"['H', 10]"
1675,22,D,5,"['D', 5]",JW1970,cobS,19,H,11,"['H', 11]"
1676,22,D,6,"['D', 6]",JW2256,menC,19,H,12,"['H', 12]"
1677,22,D,7,"['D', 7]",JW2783,ygdL,20,A,1,"['A', 1]"
1678,22,D,8,"['D', 8]",JW5581,ubiE,20,A,2,"['A', 2]"
1679,22,D,9,"['D', 9]",JW3958,thiC,20,A,3,"['A', 3]"
1680,22,D,10,"['D', 10]",JW0519,sfmA,20,A,4,"['A', 4]"
1681,22,D,11,"['D', 11]",JW1025,csgA,20,A,5,"['A', 5]"
1682,22,D,12,"['D', 12]",JW1065,flgG,20,A,6,"['A', 6]"
1683,22,E,1,"['E', 1]",JW0129,panC,20,A,7,"['A', 7]"
1684,22,E,2,"['E', 2]",JW0623,lipA,20,A,8,"['A', 8]"
1685,22,E,3,"['E', 3]",JW0765,moaB,20,A,9,"['A', 9]"
1686,22,E,4,"['E', 4]",JW1331,abgB,20,A,10,"['A', 10]"
1687,22,E,5,"['E', 5]",JW1971,cobU,20,A,11,"['A', 11]"
1688,22,E,7,"['E', 7]",JW2857,idi,20,A,12,"['A', 12]"
1689,22,E,8,"['E', 8]",JW3820,fre,20,B,1,"['B', 1]"
